2419	1	135	64
2424	1	136	62
2431	1	138	59
2439	1	140	56
2446	1	141	54
2451	1	143	51
2459	1	145	48
2466	1	147	46
2473	1	148	43
2476	1	149	40
2483	1	149	38
2490	1	150	35
2498	1	150	32
2503	1	150	29
2511	1	150	26
2518	1	149	24
2525	1	149	21
2527	2	149	21
2579	2	151	25
2585	2	153	30
2591	2	154	35
2599	2	156	41
2606	2	157	47
2611	2	158	53
2618	2	158	59
2625	2	158	64
2632	2	159	69
2638	2	159	72
2645	2	159	74
2652	2	159	76
2657	2	160	77
2662	2	161	77
2669	1	162	75
2676	1	163	74
2683	1	164	71
2689	1	166	68
2696	1	167	66
2703	1	168	64
2709	1	170	61
2714	1	171	60
2721	1	172	58
2728	1	172	57
2735	1	173	55
2741	1	173	54
2742	2	173	54
2848	2	177	54
2855	2	178	53
2862	2	179	53
2870	2	180	52
2875	2	181	51
2882	2	181	49
2889	2	181	48
2897	2	181	46
2902	2	180	45
2910	2	179	43
2917	2	178	42
2924	2	176	41
2930	2	174	41
2937	2	172	42
2944	2	170	43
2951	2	168	45
2956	2	167	48
2963	2	166	51
2971	2	165	54
2978	2	166	58
2983	2	167	62
2991	2	168	65
2998	2	170	67
3005	2	173	69
3011	2	176	69
3018	2	179	70
3025	2	182	70
3032	2	185	69
3037	2	188	68
3045	2	190	66
3052	2	191	65
3059	1	192	64
3065	1	193	63
3072	1	192	61
3080	1	192	61
3087	1	191	60
3093	1	191	60
3100	1	191	60
3115	1	191	60
3120	1	192	60
3128	1	194	60
3135	1	197	60
3143	1	200	60
3147	1	205	60
3153	1	210	59
3161	1	217	59
3168	1	223	59
3174	1	230	59
3181	1	236	59
3188	1	243	58
3196	1	250	58
3201	1	256	57
3209	1	260	57
3216	1	263	57
3223	1	265	57
3229	1	265	57
3236	1	264	58
3244	1	263	58
3251	1	260	59
3256	1	257	60
3263	1	254	60
3270	1	251	61
3276	1	248	62
3282	1	245	62
3289	1	242	63
3296	1	238	64
3303	1	235	65
3308	1	232	66
3316	1	229	66
3323	1	227	66
3330	1	225	66
3336	1	223	66
3343	1	222	66
3350	1	221	65
3357	1	220	65
3363	1	219	65
3370	1	219	65
3377	1	219	64
3384	1	220	64
3390	1	221	64
3397	1	222	63
3404	1	223	63
3411	1	225	63
3416	1	226	62
3424	1	228	62
3431	1	229	62
3438	1	230	62
3443	1	232	62
3451	1	233	62
3458	1	234	62
3465	1	234	63
3470	1	235	63
3477	1	236	64
3484	1	236	64
3492	1	237	64
3497	1	238	65
3504	1	238	65
3512	1	239	65
3519	1	239	65
3524	1	239	65
3532	1	240	65
3539	1	240	64
3546	1	241	64
3551	1	241	64
3559	1	242	64
3566	1	242	64
3573	1	242	64
3579	1	243	64
3586	1	243	64
3593	1	243	63
3600	1	244	63
3605	1	244	62
3613	1	244	62
3620	1	245	62
3627	1	245	61
3632	1	246	60
3640	1	246	60
3647	1	246	59
3654	1	247	58
3659	1	247	57
3667	1	247	56
3674	1	246	55
3675	2	246	55
3693	2	244	50
3700	2	244	49
3708	2	243	48
3713	2	241	46
3720	2	240	45
3727	2	238	44
3735	2	237	43
3740	2	235	42
3747	2	234	42
3754	2	232	43
3761	2	231	44
3767	2	230	46
3774	2	229	48
3781	2	229	51
3788	2	229	55
3793	2	230	59
3800	2	231	63
3807	2	232	66
3815	2	234	69
3820	2	236	70
3821	2	238	72
3825	2	240	72
3833	2	242	73
3838	2	244	72
3845	2	246	71
3852	2	248	70
3860	2	249	68
3865	2	250	66
3872	2	250	63
3879	2	250	61
3887	2	250	58
3892	2	249	55
3899	2	248	53
3907	2	248	51
3914	2	247	50
3919	2	247	49
3926	2	247	49
3934	2	247	49
3941	2	247	50
3946	2	248	52
3953	2	249	55
3961	2	250	58
3968	2	251	61
3973	2	252	64
3980	2	253	67
3988	2	254	70
3995	2	255	72
4000	2	255	74
4007	2	256	75
4014	2	257	75
4021	2	258	75
4026	2	259	74
4033	2	261	72
4038	1	262	69
4045	1	263	67
4050	1	263	64
4057	1	264	61
4065	1	264	57
4072	1	264	54
4073	2	264	54
4083	2	264	50
4090	2	264	48
4097	2	264	48
4102	2	263	47
4110	2	263	47
4117	2	263	47
4124	2	263	47
4130	2	264	48
4137	2	264	49
4144	2	264	51
4151	2	264	53
4157	2	265	55
4164	2	265	58
4171	2	266	60
4178	2	266	63
4184	2	267	65
4191	2	267	67
4199	2	267	68
4206	2	267	69
4211	2	267	69
4218	2	267	69
4226	2	267	68
4233	2	267	68
4238	2	267	66
4246	2	267	64
4253	2	268	61
4259	2	268	57
4265	2	269	54
4272	2	269	52
4279	2	270	50
4287	2	272	48
4292	2	273	47
4300	2	275	46
4307	2	276	46
4314	2	278	46
4320	2	280	47
4327	2	281	49
4334	2	282	51
4342	2	283	53
4347	2	283	56
4354	2	284	58
4362	2	284	61
4369	2	284	64
4374	2	283	67
4381	2	283	69
4389	2	282	72
4396	2	282	73
4401	2	282	74
4408	2	283	74
4415	1	283	73
4423	1	285	71
4428	1	287	70
4436	1	290	68
4443	1	292	66
4450	1	295	64
4456	1	298	63
4463	1	301	61
4470	1	304	60
4478	1	306	58
4483	1	309	57
4489	1	310	55
4497	1	312	54
4504	1	313	53
4510	1	313	51
4510	2	313	51
4544	2	309	47
4552	2	308	47
4559	2	306	47
4564	2	303	47
4572	2	301	48
4579	2	299	50
4586	2	297	52
4591	2	295	54
4599	2	294	58
4606	2	294	62
4613	2	294	65
4619	2	295	69
4626	2	297	72
4633	2	298	74
4641	2	300	76
4646	2	302	77
4654	2	305	77
4661	2	307	76
4668	2	310	74
4674	2	313	72
4681	2	315	69
4688	2	317	65
4696	2	319	61
4701	1	321	57
4708	1	322	52
4716	1	322	46
4723	1	321	40
4728	1	320	33
4734	1	318	26
4741	1	316	21
4742	2	316	21
4748	2	315	16
4754	2	313	14
4761	2	313	12
4768	2	312	12
4775	2	312	12
4780	2	313	13
4787	2	313	15
4795	2	314	19
4802	2	315	24
4808	2	316	30
4815	2	317	37
4822	2	319	44
4829	2	320	52
4835	2	322	59
4842	2	323	65
4849	2	324	70
4857	2	326	74
4862	2	327	77
4869	2	328	79
4876	2	330	81
4882	2	331	81
4888	1	331	81
4895	1	332	79
4902	1	333	77
4910	1	334	75
4915	1	335	72
4922	1	336	70
4929	1	338	68
4935	1	340	67
4942	1	343	66
4949	1	346	65
4957	1	348	65
4964	1	350	64
4969	1	352	65
4976	1	354	65
4982	1	355	65
4989	1	356	65
4994	1	357	65
5001	1	358	65
5009	1	358	65
5028	1	358	64
5036	1	357	64
5043	1	357	64
5048	1	356	63
5055	1	355	63
5062	1	355	62
5069	1	354	61
5075	1	354	60
5082	1	354	60
5089	1	353	59
5096	1	353	59
5102	1	353	59
5109	1	353	58
5116	1	353	58
5123	1	353	58
5129	1	353	57
5136	1	354	57
5143	1	354	56
5150	1	354	56
5156	1	354	55
5163	1	354	55
5170	1	354	54
5177	1	354	54
5180	1	354	54
5187	1	354	54
5194	1	353	54
5200	1	352	54
5207	1	352	53
5214	1	351	53
5221	1	350	52
5222	2	350	52
5260	2	348	48
5267	2	349	48
5274	2	350	48
5281	2	350	47
5286	2	352	47
5294	2	353	47
5301	2	355	48
5308	2	357	49
5313	2	359	51
5321	2	360	53
5328	2	361	56
5333	2	362	59
5341	2	363	61
5348	2	363	63
5355	2	363	65
5362	2	363	67
5367	2	362	68
5371	2	360	70
5377	2	359	71
5381	2	357	72
5388	2	355	72
5395	2	353	72
5402	2	351	72
5410	2	350	71
5415	2	349	70
5422	2	349	68
5429	2	350	66
5437	2	352	64
5442	2	354	62
5449	1	357	61
5457	1	359	59
5464	1	361	58
5469	1	363	57
5477	1	365	56
5484	1	367	54
5491	1	369	53
5492	2	369	53
5510	2	374	49
5517	2	375	47
5523	2	375	47
5530	2	375	46
5537	2	375	46
5544	2	374	46
5550	2	373	46
5557	2	372	46
5564	2	370	47
5572	2	369	49
5577	2	368	51
5584	2	367	54
5592	2	367	57
5597	2	367	61
5602	2	368	64
5609	2	368	67
5616	2	369	69
5623	2	370	71
5629	2	372	72
5636	2	374	73
5643	2	376	73
5650	2	378	73
5656	2	380	72
5663	2	382	70
5671	2	384	68
5676	2	386	66
5683	2	387	64
5691	2	389	61
5698	2	390	58
5705	1	390	56
5711	1	391	54
5718	1	391	52
5725	1	391	50
5733	1	391	48
5738	1	391	47
5745	1	391	46
5752	1	390	44
5758	1	390	43
5765	1	390	41
5772	1	389	40
5779	1	389	38
5785	1	388	37
5792	1	388	35
5800	1	387	33
5800	2	387	33
5859	2	387	29
5865	2	388	29
5872	2	389	29
5879	2	391	28
5886	2	392	29
5893	2	393	29
5899	2	394	30
5906	2	395	31
5913	2	395	32
5920	2	395	34
5926	2	394	36
5933	2	393	38
5940	2	392	40
5947	2	390	42
5953	2	389	44
5960	2	389	45
5967	2	388	46
5973	2	389	47
5980	2	389	48
5987	2	391	48
5994	2	393	48
6000	2	396	47
6007	2	400	46
6015	2	404	45
6022	2	408	44
6029	2	411	43
6035	2	414	43
6042	2	416	43
6049	2	418	43
6055	1	419	43
6061	1	419	43
6068	1	418	44
6075	1	417	45
6083	1	416	46
6088	1	415	47
6095	1	414	48
6103	1	414	49
6110	1	413	50
6115	1	412	51
6122	1	412	52
6129	1	411	53
6136	1	411	54
6141	1	411	55
6149	1	410	55
6156	1	410	56
6163	1	410	56
6168	1	410	56
6176	1	409	57
6183	1	409	57
6190	1	408	57
6195	1	408	57
6203	1	407	57
6210	1	407	57
6217	1	406	57
6223	1	406	57
6230	1	405	57
6237	1	405	57
6243	1	405	57
6250	1	404	57
6257	1	404	57
6264	1	403	57
6271	1	402	57
6277	1	402	57
6284	1	401	57
6291	1	400	57
6298	1	399	57
6304	1	397	57
6311	1	396	57
6318	1	395	57
6325	1	394	57
6331	1	394	56
6338	1	393	56
6345	1	392	56
6352	1	390	55
6358	1	388	55
6365	1	386	54
6372	1	382	53
6380	1	378	53
6385	1	373	52
6392	1	368	50
6400	1	361	49
6407	1	354	47
6413	1	346	45
6420	1	337	43
6427	1	326	41
6435	1	315	38
6440	1	302	35
6447	1	290	33
6455	1	277	30
6462	1	265	28
6467	1	255	27
6474	1	244	25
6482	1	234	25
6489	1	225	24
6494	1	216	24
6501	1	207	25
6508	1	199	25
6515	1	192	25
6521	1	186	26
6528	1	180	26
6535	1	175	26
6540	1	170	26
6548	1	165	26
6555	1	162	27
6562	1	158	27
6569	1	155	27
6574	1	151	27
6582	1	148	27
6589	1	145	27
6596	1	143	27
6601	1	141	28
6609	1	140	28
6616	1	139	27
6621	1	139	27
6629	1	139	26
6636	1	139	25
6644	1	139	25
6651	1	139	24
6657	1	138	22
6664	1	138	21
6672	1	137	19
6679	1	136	17
6684	1	135	15
6692	1	134	13
6699	1	134	12
6707	1	133	10
6712	1	133	8
6720	1	132	6
6727	1	132	4
6735	1	132	2
6740	1	131	0
7729	0	0	0
