10	1	110	14
17	1	114	16
24	1	121	21
31	1	136	28
39	1	151	32
46	1	162	38
53	1	176	42
60	1	190	49
67	1	201	50
74	1	209	53
82	1	217	56
89	1	222	56
96	1	224	56
103	1	227	56
109	1	228	56
123	1	229	56
152	1	230	56
159	1	230	56
166	1	231	56
173	1	232	56
1911	1	5	50
1917	1	13	50
1924	1	21	50
1932	1	29	50
1937	1	37	50
1944	1	45	49
1952	1	52	49
1959	1	58	48
1964	1	62	46
1972	1	66	45
1979	1	69	45
1986	1	71	44
1992	1	73	44
1999	1	73	44
2013	1	73	44
2018	1	72	44
2025	1	71	45
2033	1	70	45
2040	1	69	45
2045	1	68	45
2053	1	67	45
2060	1	66	45
2067	1	65	45
2072	1	64	46
2080	1	64	46
2094	1	64	46
2099	1	64	47
2106	1	65	47
2114	1	66	48
2121	1	66	49
2126	1	68	50
2134	1	69	51
2141	1	71	52
2148	1	72	54
2154	1	74	55
2161	1	75	56
2168	1	77	57
2176	1	78	58
2181	1	79	59
2188	1	79	60
2196	1	80	61
2203	1	80	61
2209	1	81	61
2216	1	81	61
2222	1	81	60
2229	1	82	60
2233	1	82	59
2241	1	82	59
2248	1	82	58
2253	1	82	58
2261	1	82	58
2275	1	82	58
2287	1	81	57
2309	1	81	57
2314	1	82	57
2321	1	82	56
2328	1	82	55
2329	2	82	55
2375	2	83	51
2382	2	83	50
2390	2	83	50
2395	2	83	49
2402	2	83	49
2410	2	83	49
2417	2	83	49
2422	2	83	48
2429	2	83	48
2436	2	83	48
2441	2	83	48
2447	2	83	48
2454	2	83	48
2461	2	83	48
2468	2	83	48
2474	2	83	48
2496	2	83	48
2501	2	83	48
2508	2	84	48
2515	2	84	49
2522	2	84	50
2528	2	84	51
2535	2	85	53
2542	2	86	55
2550	2	86	57
2555	2	87	61
2562	2	88	64
2570	2	89	68
2577	2	90	72
2583	2	91	77
2590	2	92	83
2597	2	93	89
2604	2	94	95
2610	2	95	101
2617	2	96	106
2624	2	97	111
2630	2	98	116
2637	2	99	120
2645	2	99	124
2652	2	100	127
2659	2	101	130
2665	2	101	132
2671	2	102	134
2678	2	102	135
2685	2	102	135
2691	2	102	135
2705	2	102	136
2733	2	102	136
2740	2	102	136
2745	2	102	135
2752	2	102	135
2760	2	102	135
2767	2	102	135
2772	2	102	135
2779	2	103	135
2787	1	103	134
2794	1	103	133
2799	1	104	131
2807	1	103	128
2814	1	103	125
2819	1	103	121
2826	1	103	116
2834	1	103	109
2841	1	105	100
2848	1	106	91
2853	1	108	81
2860	1	109	71
2867	1	110	61
2874	1	112	53
2880	1	114	44
2887	1	115	38
2894	1	117	33
2901	1	118	29
2906	1	119	27
2913	1	120	25
2921	1	121	24
2927	1	122	22
2932	1	123	20
2940	1	124	17
2947	1	125	13
2954	1	126	9
2959	1	127	4
3055	1	121	3
3062	1	120	9
3068	1	119	15
3075	1	118	21
3082	1	117	27
3088	1	116	33
3095	1	116	37
3103	1	116	40
3110	1	116	42
3115	1	116	44
3122	1	116	45
3130	1	116	47
3137	1	116	49
3144	1	116	51
3150	1	115	53
3157	1	115	55
3164	1	114	57
3171	1	113	59
3177	1	112	60
3184	1	111	61
3191	1	111	61
3197	1	110	62
3204	1	110	62
3211	1	110	62
3218	1	110	61
3224	1	110	60
3231	1	110	60
3238	1	111	59
3245	1	111	58
3253	1	111	58
3265	1	111	57
3280	1	111	58
3285	1	110	58
3292	1	110	59
3300	1	109	60
3305	1	109	61
3312	1	109	61
3320	1	109	62
3327	1	109	63
3334	1	109	63
3339	1	110	63
3345	1	111	64
3353	1	112	64
3359	1	113	64
3363	1	114	64
3370	1	115	64
3377	1	116	64
3384	1	117	63
3390	1	118	63
3397	1	119	62
3404	1	120	62
3411	1	121	61
3417	1	122	60
3424	1	123	60
3431	1	123	60
3451	1	123	60
3458	1	122	60
3464	1	122	60
3471	1	122	60
3478	1	121	60
3485	1	121	59
3491	1	121	59
3498	1	121	59
3512	1	121	59
3518	1	121	58
3524	1	122	58
3532	1	122	58
3539	1	122	58
3544	1	123	57
3551	1	123	57
3558	1	124	57
3571	1	124	57
3600	1	124	56
3605	1	125	56
3612	1	125	56
3619	1	125	56
3625	1	125	56
3632	1	126	56
3639	1	126	57
3646	1	127	57
3653	1	127	57
3659	1	128	57
3666	1	128	57
3673	1	129	57
3678	1	129	58
3685	1	129	58
3692	1	130	58
3700	1	130	59
3707	1	130	60
3712	1	130	61
3719	1	129	62
3727	1	129	63
3734	1	128	63
3739	1	128	64
3746	1	127	65
3754	1	127	66
3759	1	126	66
3766	1	126	67
3774	1	125	67
3781	1	125	67
3782	2	125	67
3852	2	123	63
3859	2	123	62
3866	2	124	61
3872	2	124	60
3879	2	125	59
3886	2	126	57
3894	2	127	56
3899	2	128	55
3906	2	129	53
3914	2	131	52
3921	2	132	51
3926	2	134	50
3934	2	135	49
3941	2	137	48
3948	2	138	48
3953	2	140	47
3960	2	142	46
3968	2	143	46
3975	2	145	46
3981	2	147	45
3988	2	149	45
3995	2	150	45
4001	2	152	45
4008	2	154	45
4014	2	155	45
4021	2	157	46
4028	2	158	46
4033	2	159	46
4040	2	160	47
4048	2	161	48
4055	2	162	48
4061	2	163	49
4068	2	163	50
4075	2	164	51
4081	2	165	53
4088	2	166	54
4095	2	166	56
4103	2	167	57
4110	2	167	59
4115	2	168	60
4123	2	168	62
4130	2	168	63
4137	2	168	64
4142	2	168	65
4149	2	167	66
4157	2	167	68
4161	2	166	69
4166	2	166	70
4174	2	165	72
4181	2	164	73
4186	2	163	75
4194	2	162	76
4201	2	161	77
4208	2	160	79
4216	2	159	80
4221	2	158	82
4228	2	156	83
4235	2	155	84
4243	2	154	86
4248	2	153	87
4255	2	152	88
4263	2	151	89
4270	2	150	90
4275	2	149	92
4282	2	148	93
4290	2	147	94
4295	2	146	96
4302	2	144	98
4310	2	143	100
4317	2	143	102
4323	2	142	103
4330	2	141	105
4337	2	140	107
4345	2	140	108
4350	2	139	109
4357	2	139	110
4365	2	138	111
4372	2	138	112
4377	2	138	114
4385	2	138	115
4392	2	137	116
4399	2	137	117
4407	2	137	118
4412	2	136	119
4419	2	136	120
4427	2	136	121
4432	2	135	122
4439	2	135	123
4447	2	135	124
4454	2	135	124
4461	2	134	125
4465	2	134	125
4472	2	134	126
4478	2	134	126
4484	2	134	126
4498	2	134	127
4505	2	134	127
4533	2	134	126
4540	2	134	126
4546	2	135	125
4553	2	135	125
4560	2	136	124
4567	2	137	124
4573	2	138	123
4580	2	139	122
4587	2	140	121
4595	2	142	120
4600	2	144	120
4607	2	146	119
4615	2	148	119
4622	2	151	119
4627	2	153	119
4635	2	154	119
4642	2	156	119
4649	2	158	119
4655	2	160	120
4662	2	161	120
4669	2	163	121
4676	2	165	122
4682	2	166	122
4689	2	167	123
4696	2	168	124
4704	2	169	124
4709	2	171	124
4716	2	172	124
4723	2	173	123
4731	2	174	122
4736	2	175	121
4743	2	176	120
4751	2	177	119
4758	2	178	119
4763	2	179	118
4771	2	179	118
4778	2	179	118
4785	2	180	117
4791	2	180	117
4798	2	180	117
4805	2	180	117
4812	2	179	117
4818	2	179	117
4825	2	179	118
4832	2	178	118
4839	1	178	118
4844	1	177	118
4852	1	177	118
4859	1	176	118
4866	1	176	117
4871	1	176	117
4878	1	177	116
4886	1	178	116
4891	1	179	115
4898	1	180	114
4906	1	182	113
4913	1	183	111
4918	1	185	110
4925	1	186	108
4932	1	188	106
4940	1	190	104
4945	1	192	101
4952	1	195	99
4960	1	197	98
4967	1	200	96
4974	1	203	95
4980	1	207	93
4986	1	211	92
4994	1	215	90
5001	1	218	88
5006	1	221	87
5013	1	223	86
5021	1	225	85
5026	1	228	84
5033	1	230	83
5040	1	231	82
5047	1	233	81
5055	1	234	80
5060	1	233	79
5067	1	233	78
5074	1	232	77
5079	1	230	76
5087	1	229	75
5093	1	227	74
5101	1	226	74
5108	1	225	73
5113	1	224	72
5120	1	222	72
5127	1	221	71
5134	1	220	71
5139	1	219	70
5146	1	218	70
5153	1	217	69
5159	1	216	69
5166	1	215	69
5173	1	214	68
5180	1	214	68
5186	1	214	67
5192	1	213	67
5199	1	213	67
5206	1	213	66
5212	1	213	66
5219	1	213	66
5226	1	213	65
5234	1	213	65
5241	1	213	64
5246	1	213	64
5253	1	214	64
5261	1	214	63
5273	1	214	63
5287	1	213	63
5307	1	213	63
5315	1	213	62
5322	1	213	62
5334	1	212	62
5341	1	212	61
5347	1	212	61
5354	1	212	61
5361	1	212	60
5365	1	212	60
5371	1	211	60
5378	1	211	60
5385	1	211	59
5392	1	211	59
5400	1	211	59
5405	1	210	59
5412	1	210	59
5419	1	210	59
5426	1	209	59
5432	1	209	59
5439	1	209	59
5451	1	208	59
5458	1	208	59
5466	1	208	59
5473	1	208	59
5474	2	208	59
5539	2	205	55
5546	2	205	55
5551	2	205	54
5556	2	205	54
5562	2	206	53
5569	2	206	53
5576	2	207	52
5584	2	207	51
5589	2	208	50
5596	2	210	50
5603	2	211	49
5611	2	213	48
5616	2	215	47
5624	2	218	46
5631	2	220	46
5636	2	223	45
5644	2	225	45
5651	2	227	44
5658	2	230	44
5664	2	232	45
5671	2	233	45
5678	2	235	45
5686	2	236	46
5693	2	238	47
5699	2	239	48
5706	2	240	49
5713	2	241	50
5719	2	242	51
5726	2	243	52
5733	2	244	53
5740	2	244	54
5745	2	245	55
5752	2	245	57
5760	2	245	58
5767	2	245	59
5773	2	245	60
5780	2	245	60
5787	2	245	61
5795	2	245	62
5800	2	244	63
5807	2	244	64
5814	2	243	65
5822	2	242	66
5827	2	241	67
5834	2	240	68
5842	2	239	69
5849	2	238	70
5855	2	236	71
5862	2	235	72
5869	2	234	73
5877	2	232	74
5882	2	231	74
5889	2	229	75
5897	2	227	76
5904	2	226	76
5910	2	224	77
5917	2	222	77
5924	2	221	77
5932	2	219	78
5939	2	218	78
5944	2	217	78
5952	2	217	78
5966	2	217	78
5977	2	217	78
5984	2	217	78
5990	2	218	78
5997	2	219	77
6004	2	220	77
6011	2	222	76
6017	2	224	76
6024	2	226	75
6031	2	228	74
6036	2	231	74
6044	2	233	73
6049	2	235	73
6056	2	238	72
6064	2	240	72
6069	2	242	73
6076	2	244	73
6084	2	246	73
6091	2	248	74
6098	2	250	74
6104	2	252	75
6111	2	253	75
6118	2	255	76
6124	2	256	77
6131	2	257	78
6138	2	258	79
6146	2	259	80
6151	2	260	81
6159	2	261	82
6166	2	261	83
6173	2	262	84
6178	2	262	85
6184	2	263	86
6192	2	263	87
6199	2	263	88
6204	2	263	89
6212	2	263	90
6219	2	263	91
6226	2	263	92
6233	2	262	93
6239	2	261	95
6246	2	260	96
6253	2	260	97
6258	2	258	99
6266	2	257	100
6273	2	256	102
6280	2	254	104
6285	2	252	105
6292	2	250	107
6300	2	247	108
6307	2	245	109
6314	2	242	110
6319	2	240	111
6326	2	238	112
6334	2	236	112
6339	2	234	113
6346	2	232	113
6353	2	230	113
6360	2	229	113
6366	2	227	113
6373	2	226	112
6380	2	225	112
6388	2	223	112
6393	2	222	111
6400	2	221	111
6407	2	220	111
6414	2	219	111
6420	2	219	111
6427	2	218	111
6434	2	218	111
6441	1	219	110
6447	1	219	110
6454	1	220	110
6461	1	221	109
6468	1	222	109
6473	1	223	108
6481	1	224	108
